KNYC|1444211460000|59
KNYC|1444215060000|59
KNYC|1444218660000|60.1
KNYC|1444222260000|62.1
KNYC|1444225860000|63
KNYC|1444229460000|63
KNYC|1444233060000|66
KNYC|1444236660000|68
KNYC|1444240260000|71.1
KNYC|1444243860000|72
KNYC|1444247460000|72
KNYC|1444251060000|72
KNYC|1444254660000|70
KNYC|1444258260000|69.1
KNYC|1444261860000|66.9
KNYC|1444265460000|64.9
KNYC|1444269060000|64.9
KNYC|1444272660000|64.9
KNYC|1444276260000|63
KNYC|1444279860000|62.1
KNYC|1444283460000|61
KNYC|1444287060000|61
KNYC|1444290660000|59
KNYC|1444294260000|60.1
KNYC|1444297860000|62.1
KNYC|1444301460000|61
KNYC|1444305060000|60.1
KNYC|1444308660000|62.1
KNYC|1444312260000|64
KNYC|1444315860000|64.9
KNYC|1444319460000|66
KNYC|1444323060000|70
KNYC|1444326660000|68
KNYC|1444330260000|69.1
KNYC|1444333860000|68
KNYC|1444337460000|66
KNYC|1444341060000|64
KNYC|1444344660000|63
KNYC|1444348260000|62.1
KNYC|1444351860000|62.1
KNYC|1444355460000|62.1
KNYC|1444359060000|63
KNYC|1444362660000|63
KNYC|1444366260000|62.1
KNYC|1444369860000|63
KNYC|1444373460000|62.1
KNYC|1444376220000|63
KNYC|1444377060000|63
KNYC|1444378500000|63
KNYC|1444380660000|62.1
KNYC|1444384260000|63
KNYC|1444387860000|63
KNYC|1444391460000|64.9
KNYC|1444395060000|66
KNYC|1444398660000|64.9
KNYC|1444402260000|70
KNYC|1444405860000|72
KNYC|1444409460000|72
KNYC|1444413060000|75
KNYC|1444416660000|77
KNYC|1444420260000|77
KNYC|1444423320000|73.9
KNYC|1444423860000|71.1
KNYC|1444425000000|69.1
KNYC|1444425600000|70
KNYC|1444426080000|69.1
KNYC|1444426440000|68
KNYC|1444426920000|64.9
KNYC|1444427460000|64.9
KNYC|1444427940000|64.9
KNYC|1444430400000|64.9
KNYC|1444431060000|64.9
KNYC|1444434660000|64.9
KNYC|1444438260000|64.9
KNYC|1444441860000|66
KNYC|1444445460000|64.9
KNYC|1444449060000|63
KNYC|1444452660000|62.1
KNYC|1444456260000|60.1
KNYC|1444459860000|57.9
KNYC|1444463460000|55.9
KNYC|1444467060000|54
KNYC|1444470660000|53.1
KNYC|1444474260000|52
KNYC|1444477860000|51.1
KNYC|1444481460000|52
KNYC|1444485060000|54
KNYC|1444488660000|55.9
KNYC|1444492260000|59
KNYC|1444495860000|63
KNYC|1444499460000|63
KNYC|1444503060000|63
KNYC|1444506660000|63
KNYC|1444510260000|62.1
KNYC|1444513860000|60.1
KNYC|1444517460000|57
KNYC|1444521060000|57.9
KNYC|1444524660000|57
KNYC|1444528260000|57
KNYC|1444531860000|55.9
KNYC|1444535460000|55.9
KNYC|1444539060000|55.9
KNYC|1444542660000|55
KNYC|1444546260000|54
KNYC|1444549860000|53.1
KNYC|1444553460000|53.1
KNYC|1444557060000|53.1
KNYC|1444560660000|54
KNYC|1444564260000|54
KNYC|1444567860000|55
KNYC|1444571460000|57
KNYC|1444575060000|60.1
KNYC|1444578660000|63
KNYC|1444582260000|66.9
KNYC|1444585860000|66.9
KNYC|1444589460000|68
KNYC|1444593060000|68
KNYC|1444596660000|66.9
KNYC|1444600260000|66
KNYC|1444603860000|63
KNYC|1444607460000|64
KNYC|1444611060000|64
KNYC|1444614660000|63
KNYC|1444618260000|62.1
KNYC|1444621860000|62.1
KNYC|1444625460000|62.1
KNYC|1444629060000|60.1
KNYC|1444632660000|60.1
KNYC|1444636260000|57.9
KNYC|1444639860000|57
KNYC|1444643460000|57
KNYC|1444647060000|57
KNYC|1444650660000|57.9
KNYC|1444654260000|60.1
KNYC|1444657860000|62.1
KNYC|1444661460000|66
KNYC|1444665060000|70
KNYC|1444668660000|75
KNYC|1444672260000|75.9
KNYC|1444675860000|75.9
KNYC|1444679460000|73
KNYC|1444683060000|70
KNYC|1444686660000|68
KNYC|1444690260000|64.9
KNYC|1444693860000|64.9
KNYC|1444697460000|64
KNYC|1444701060000|64
KNYC|1444704660000|63
KNYC|1444708260000|63
KNYC|1444711860000|62.1
KNYC|1444715460000|62.1
KNYC|1444719060000|63
KNYC|1444722660000|63
KNYC|1444726260000|63
KNYC|1444729860000|62.1
KNYC|1444733460000|61
KNYC|1444737060000|62.1
KNYC|1444740660000|63
KNYC|1444744260000|66.9
KNYC|1444747860000|70
KNYC|1444751460000|71.1
KNYC|1444754160000|71.1
KNYC|1444755060000|70
KNYC|1444757640000|69.1
KNYC|1444758660000|68
KNYC|1444762260000|70
KNYC|1444765860000|70
KNYC|1444769460000|70
KNYC|1444773060000|69.1
KNYC|1444776660000|69.1
KNYC|1444780260000|69.1
KNYC|1444783860000|70
KNYC|1444787460000|68
KNYC|1444791060000|66.9
KNYC|1444794660000|66
KNYC|1444798260000|64.9
KNYC|1444801860000|63
KNYC|1444805460000|62.1
KNYC|1444809060000|62.1
KNYC|1444812660000|60.1
KNYC|1444816260000|59
KNYC|1444819860000|59
KNYC|1444823460000|57.9
KNYC|1444827060000|59
KNYC|1444830660000|61
KNYC|1444834260000|63
KNYC|1444837860000|64.9
KNYC|1444841460000|69.1
KNYC|1444845060000|66.9
KNYC|1444848660000|66
KNYC|1444852260000|66
KNYC|1444855860000|66
KNYC|1444859460000|64.9
KNYC|1444863060000|63
KNYC|1444866660000|63
KNYC|1444870260000|62.1
KNYC|1444873860000|62.1
KNYC|1444877460000|61
KNYC|1444881060000|60.1
KNYC|1444884660000|57.9
KNYC|1444888260000|55.9
KNYC|1444891860000|55
KNYC|1444895460000|54
KNYC|1444899060000|53.1
KNYC|1444902660000|52
KNYC|1444906260000|51.1
KNYC|1444909860000|52
KNYC|1444913460000|53.1
KNYC|1444917060000|55
KNYC|1444920660000|55.9
KNYC|1444924260000|60.1
KNYC|1444927860000|63
KNYC|1444931460000|62.1
KNYC|1444935060000|64
KNYC|1444938660000|63
KNYC|1444942260000|62.1
KNYC|1444945860000|61
KNYC|1444949460000|61
KNYC|1444953060000|60.1
KNYC|1444956660000|59
KNYC|1444960260000|60.1
KNYC|1444963860000|59
KNYC|1444967460000|57.9
KNYC|1444971060000|57
KNYC|1444974660000|57.9
KNYC|1444978260000|57
KNYC|1444981860000|55.9
KNYC|1444985460000|55.9
KNYC|1444989060000|55.9
KNYC|1444992660000|55
KNYC|1444996260000|55
KNYC|1444999860000|55
KNYC|1445003460000|57
KNYC|1445007060000|59
KNYC|1445010660000|61
KNYC|1445014260000|60.1
KNYC|1445017860000|61
KNYC|1445021460000|62.1
KNYC|1445025060000|63
KNYC|1445028660000|62.1
KNYC|1445032260000|61
KNYC|1445035860000|59
KNYC|1445039460000|59
KNYC|1445043060000|57
KNYC|1445046660000|55
KNYC|1445050260000|54
KNYC|1445053860000|54
KNYC|1445057460000|54
KNYC|1445061060000|53.1
KNYC|1445064660000|52
KNYC|1445068260000|50
KNYC|1445071860000|50
KNYC|1445075460000|48.9
KNYC|1445079060000|48
KNYC|1445082660000|48
KNYC|1445086260000|48
KNYC|1445089860000|50
KNYC|1445093460000|51.1
KNYC|1445097060000|52
KNYC|1445100660000|53.1
KNYC|1445104260000|53.1
KNYC|1445107860000|55
KNYC|1445111460000|52
KNYC|1445115060000|52
KNYC|1445118660000|51.1
KNYC|1445122260000|50
KNYC|1445125860000|48
KNYC|1445129460000|46.9
KNYC|1445133060000|46
KNYC|1445136660000|45
KNYC|1445140260000|44.1
KNYC|1445143860000|42.1
KNYC|1445147460000|41
KNYC|1445151060000|39.9
KNYC|1445154660000|39.9
KNYC|1445158260000|39
KNYC|1445161860000|39
KNYC|1445165460000|37.9
KNYC|1445169060000|37.9
KNYC|1445172660000|39
KNYC|1445176260000|41
KNYC|1445179860000|43
KNYC|1445183460000|46
KNYC|1445187060000|48
KNYC|1445190660000|48
KNYC|1445194260000|48
KNYC|1445197860000|48.9
KNYC|1445201460000|48
KNYC|1445205060000|46.9
KNYC|1445208660000|45
KNYC|1445212260000|44.1
KNYC|1445215860000|42.1
KNYC|1445219460000|41
KNYC|1445223060000|39.9
KNYC|1445226660000|39
KNYC|1445230260000|37.9
KNYC|1445233860000|37.9
KNYC|1445237460000|37
KNYC|1445241060000|37
KNYC|1445244660000|36
KNYC|1445248260000|35.1
KNYC|1445251860000|36
KNYC|1445255460000|36
KNYC|1445259060000|37.9
KNYC|1445262660000|39.9
KNYC|1445266260000|43
KNYC|1445269860000|46.9
KNYC|1445273460000|48
KNYC|1445277060000|51.1
KNYC|1445280660000|52
KNYC|1445284260000|52
KNYC|1445287860000|52
KNYC|1445291460000|51.1
KNYC|1445295060000|50
KNYC|1445298660000|50
KNYC|1445302260000|50
KNYC|1445305860000|50
KNYC|1445309460000|48.9
KNYC|1445313060000|48.9
KNYC|1445316660000|48.9
KNYC|1445320260000|48
KNYC|1445323860000|48.9
KNYC|1445327460000|48.9
KNYC|1445331060000|48.9
KNYC|1445334660000|48.9
KNYC|1445338260000|48.9
KNYC|1445341860000|50
KNYC|1445345460000|50
KNYC|1445349060000|54
KNYC|1445352660000|57
KNYC|1445356260000|60.1
KNYC|1445359860000|63
KNYC|1445363460000|66.9
KNYC|1445367060000|69.1
KNYC|1445370660000|69.1
KNYC|1445374260000|69.1
KNYC|1445377860000|68
KNYC|1445381460000|66
KNYC|1445385060000|66
KNYC|1445388660000|64.9
KNYC|1445392260000|64
KNYC|1445395860000|63
KNYC|1445399460000|62.1
KNYC|1445403060000|62.1
KNYC|1445406660000|61
KNYC|1445410260000|60.1
KNYC|1445413860000|60.1
KNYC|1445417460000|59
KNYC|1445421060000|60.1
KNYC|1445424660000|57.9
KNYC|1445428260000|57.9
KNYC|1445431860000|61
KNYC|1445435460000|64
KNYC|1445439060000|66
KNYC|1445442660000|70
KNYC|1445446260000|73.9
KNYC|1445449860000|75.9
KNYC|1445453460000|73.9
KNYC|1445457060000|73
KNYC|1445460660000|72
KNYC|1445464260000|68
KNYC|1445467860000|66
KNYC|1445471460000|64.9
KNYC|1445475060000|63
KNYC|1445478660000|63
KNYC|1445482260000|64.9
KNYC|1445485860000|64
KNYC|1445489460000|63
KNYC|1445493060000|62.1
KNYC|1445496660000|61
KNYC|1445500260000|61
KNYC|1445503860000|60.1
KNYC|1445507460000|60.1
KNYC|1445511060000|59
KNYC|1445514660000|59
KNYC|1445518260000|60.1
KNYC|1445521860000|61
KNYC|1445525460000|64
KNYC|1445529060000|68
KNYC|1445532660000|71.1
KNYC|1445536260000|73.9
KNYC|1445539860000|73.9
KNYC|1445543460000|72
KNYC|1445547060000|72
KNYC|1445550660000|71.1
KNYC|1445554260000|72
KNYC|1445557860000|71.1
KNYC|1445561460000|71.1
KNYC|1445565060000|69.1
KNYC|1445568660000|68
KNYC|1445572260000|68
KNYC|1445575860000|64.9
KNYC|1445579460000|63
KNYC|1445583060000|60.1
KNYC|1445586660000|57.9
KNYC|1445590260000|55.9
KNYC|1445593860000|54
KNYC|1445597460000|53.1
KNYC|1445601060000|53.1
KNYC|1445604660000|53.1
KNYC|1445608260000|55
KNYC|1445611860000|55.9
KNYC|1445615460000|57
KNYC|1445619060000|59
KNYC|1445622660000|60.1
KNYC|1445626260000|59
KNYC|1445629860000|57.9
KNYC|1445633460000|57
KNYC|1445637060000|55
KNYC|1445640660000|53.1
KNYC|1445644260000|51.1
KNYC|1445647860000|50
KNYC|1445651460000|48
KNYC|1445655060000|46.9
KNYC|1445658660000|46.9
KNYC|1445662260000|45
KNYC|1445665860000|45
KNYC|1445669460000|44.1
KNYC|1445673060000|43
KNYC|1445676660000|41
KNYC|1445680260000|41
KNYC|1445683860000|41
KNYC|1445687460000|42.1
KNYC|1445691060000|44.1
KNYC|1445694660000|46.9
KNYC|1445698260000|50
KNYC|1445701860000|52
KNYC|1445705460000|53.1
KNYC|1445709060000|55
KNYC|1445712660000|55
KNYC|1445716260000|55
KNYC|1445719860000|54
KNYC|1445721900000|54
KNYC|1445722500000|54
KNYC|1445723460000|54
KNYC|1445727060000|54
KNYC|1445730660000|55
KNYC|1445734260000|55
KNYC|1445737860000|55
KNYC|1445741460000|55.9
KNYC|1445745060000|55.9
KNYC|1445752260000|57
KNYC|1445755860000|57.9
KNYC|1445759460000|59
KNYC|1445763060000|57.9
KNYC|1445766660000|57.9
KNYC|1445770260000|57
KNYC|1445773860000|57
KNYC|1445777460000|57
KNYC|1445777880000|57
KNYC|1445778300000|57
KNYC|1445779560000|57
KNYC|1445780280000|57
KNYC|1445781060000|57
KNYC|1445784660000|57.9
KNYC|1445786280000|59
KNYC|1445787600000|60.1
KNYC|1445788260000|60.1
KNYC|1445789040000|60.1
KNYC|1445791860000|62.1
KNYC|1445794080000|63
KNYC|1445795460000|63
KNYC|1445798520000|66
KNYC|1445799060000|66
KNYC|1445802660000|68
KNYC|1445806260000|66
KNYC|1445809860000|63
KNYC|1445813460000|59
KNYC|1445817060000|57
KNYC|1445820660000|55.9
KNYC|1445824260000|54
KNYC|1445827860000|52
KNYC|1445831460000|51.1
KNYC|1445835060000|48.9
KNYC|1445838660000|48.9
KNYC|1445842260000|48.9
KNYC|1445845860000|48
KNYC|1445849460000|48
KNYC|1445853060000|48
KNYC|1445856660000|48
KNYC|1445860260000|46
KNYC|1445863860000|48
KNYC|1445867460000|50
KNYC|1445871060000|52
KNYC|1445874660000|52
KNYC|1445878260000|55
KNYC|1445881860000|57
KNYC|1445885460000|57.9
KNYC|1445889060000|57
KNYC|1445892660000|57
KNYC|1445896260000|54
KNYC|1445899860000|53.1
KNYC|1445903460000|52
KNYC|1445907060000|52
KNYC|1445910660000|51.1
KNYC|1445914260000|50
KNYC|1445917860000|48.9
KNYC|1445921460000|48
KNYC|1445925060000|48
KNYC|1445928660000|46.9
KNYC|1445932260000|46.9
KNYC|1445935860000|46.9
KNYC|1445939460000|46
KNYC|1445943060000|46
KNYC|1445946660000|46
KNYC|1445950260000|48.9
KNYC|1445953860000|52
KNYC|1445957460000|54
KNYC|1445961060000|57.9
KNYC|1445964660000|59
KNYC|1445968260000|57.9
KNYC|1445971860000|57.9
KNYC|1445975460000|57.9
KNYC|1445979060000|57
KNYC|1445982660000|55
KNYC|1445986260000|55
KNYC|1445989860000|55
KNYC|1445993460000|54
KNYC|1445997060000|53.1
KNYC|1446000660000|52
KNYC|1446004260000|52
KNYC|1446007860000|52
KNYC|1446011460000|54
KNYC|1446015060000|54
KNYC|1446018240000|55
KNYC|1446018660000|55
KNYC|1446020700000|55
KNYC|1446022260000|55
KNYC|1446025860000|55.9
KNYC|1446029460000|55.9
KNYC|1446033060000|55.9
KNYC|1446036660000|57
KNYC|1446038100000|57
KNYC|1446040260000|57.9
KNYC|1446043860000|60.1
KNYC|1446046080000|59
KNYC|1446047460000|59
KNYC|1446048780000|60.1
KNYC|1446049560000|60.1
KNYC|1446051060000|60.1
KNYC|1446051480000|60.1
KNYC|1446051900000|60.1
KNYC|1446053040000|60.1
KNYC|1446054060000|60.1
KNYC|1446054540000|60.8
KNYC|1446054660000|61
KNYC|1446055680000|61
KNYC|1446056160000|61
KNYC|1446058260000|62.1
KNYC|1446060300000|62.1
KNYC|1446060960000|62.1
KNYC|1446061860000|63
KNYC|1446063540000|63
KNYC|1446064440000|64
KNYC|1446065160000|64.4
KNYC|1446065460000|64
KNYC|1446066000000|64.9
KNYC|1446066840000|64.9
KNYC|1446068280000|66
KNYC|1446069060000|66
KNYC|1446072660000|66.9
KNYC|1446076260000|66.9
KNYC|1446076980000|66.9
KNYC|1446077760000|66.9
KNYC|1446079860000|66.9
KNYC|1446081900000|66.9
KNYC|1446082500000|66.9
KNYC|1446083460000|66.9
KNYC|1446086100000|66.9
KNYC|1446086820000|68
KNYC|1446087060000|68
KNYC|1446087480000|68
KNYC|1446087840000|68
KNYC|1446090480000|68
KNYC|1446090660000|68
KNYC|1446091320000|69.1
KNYC|1446091860000|69.1
KNYC|1446093480000|69.1
KNYC|1446094080000|69.8
KNYC|1446094260000|69.1
KNYC|1446097860000|69.1
KNYC|1446101460000|69.1
KNYC|1446105060000|69.1
KNYC|1446105660000|69.1
KNYC|1446106800000|68
KNYC|1446108660000|64.9
KNYC|1446112260000|64
KNYC|1446115860000|64
KNYC|1446119340000|64.4
KNYC|1446119460000|64
KNYC|1446123060000|64.9
KNYC|1446123420000|64.9
KNYC|1446126660000|66
KNYC|1446130260000|68
KNYC|1446133860000|71.1
KNYC|1446137460000|70
KNYC|1446141060000|70
KNYC|1446144660000|68
KNYC|1446148260000|68
KNYC|1446151860000|68
KNYC|1446155460000|66
KNYC|1446159060000|64
KNYC|1446162660000|63
KNYC|1446166260000|61
KNYC|1446169860000|61
KNYC|1446173460000|60.1
KNYC|1446177060000|59
KNYC|1446180660000|57
KNYC|1446184260000|55.9
KNYC|1446187860000|55
KNYC|1446191460000|54
KNYC|1446195060000|52
KNYC|1446198660000|51.1
KNYC|1446202260000|51.1
KNYC|1446205860000|50
KNYC|1446209460000|51.1
KNYC|1446213060000|53.1
KNYC|1446216660000|55.9
KNYC|1446220260000|57.9
KNYC|1446223860000|59
KNYC|1446227460000|60.1
KNYC|1446231060000|60.1
KNYC|1446234660000|59
KNYC|1446238260000|55.9
KNYC|1446241860000|54
KNYC|1446245460000|53.1
KNYC|1446249060000|53.1
KNYC|1446252660000|52
KNYC|1446256260000|51.1
KNYC|1446259860000|50
KNYC|1446263460000|48.9
KNYC|1446267060000|48
KNYC|1446270660000|46.9
KNYC|1446274260000|45
KNYC|1446277860000|44.1
KNYC|1446281460000|43
KNYC|1446285060000|43
KNYC|1446288660000|43
KNYC|1446292260000|43
KNYC|1446295860000|45
KNYC|1446299460000|46.9
KNYC|1446303060000|48.9
KNYC|1446306660000|52
KNYC|1446310260000|54
KNYC|1446313860000|54
KNYC|1446317460000|54
KNYC|1446321060000|55
KNYC|1446324660000|54
KNYC|1446328260000|52
KNYC|1446331860000|53.1
KNYC|1446335460000|52
KNYC|1446339060000|53.1
KNYC|1446342660000|53.1
KNYC|1446346260000|52
KNYC|1446349860000|54
KNYC|1446353460000|54
KNYC|1446353460000|54
KNYC|1446357060000|55
KNYC|1446357060000|55
KNYC|1446360660000|54
KNYC|1446360660000|54
KNYC|1446364260000|55
KNYC|1446364260000|55
KNYC|1446367860000|54
KNYC|1446367860000|54
KNYC|1446371460000|55
KNYC|1446371460000|55
KNYC|1446375060000|55.9
KNYC|1446375060000|55.9
KNYC|1446378660000|55.9
KNYC|1446378660000|55.9
KNYC|1446382260000|57.9
KNYC|1446382260000|57.9
KNYC|1446385860000|57.9
KNYC|1446385860000|57.9
KNYC|1446389460000|59
KNYC|1446389460000|59
KNYC|1446393060000|60.1
KNYC|1446393060000|60.1
KNYC|1446396660000|62.1
KNYC|1446396660000|62.1
KNYC|1446400260000|62.1
KNYC|1446400260000|62.1
KNYC|1446403860000|63
KNYC|1446403860000|63
KNYC|1446407460000|64
KNYC|1446407460000|64
KNYC|1446411060000|64
KNYC|1446411060000|64
KNYC|1446414660000|64
KNYC|1446414660000|64
KNYC|1446418260000|63
KNYC|1446418260000|63
KNYC|1446421860000|61
KNYC|1446421860000|61
KNYC|1446425460000|62.1
KNYC|1446425460000|62.1
KNYC|1446429060000|61
KNYC|1446429060000|61
KNYC|1446432660000|60.1
KNYC|1446432660000|60.1
KNYC|1446436260000|60.1
KNYC|1446436260000|60.1
KNYC|1446443460000|59
KNYC|1446447060000|57
KNYC|1446450660000|55
KNYC|1446454260000|55.9
KNYC|1446457860000|55.9
KNYC|1446461460000|55
KNYC|1446465060000|55.9
KNYC|1446468660000|57
KNYC|1446472260000|57.9
KNYC|1446475860000|60.1
KNYC|1446479460000|61
KNYC|1446483060000|62.1
KNYC|1446486660000|63
KNYC|1446490260000|63
KNYC|1446493860000|63
KNYC|1446497460000|62.1
KNYC|1446501060000|61
KNYC|1446504660000|60.1
KNYC|1446508260000|60.1
KNYC|1446511860000|59
KNYC|1446515460000|59
KNYC|1446519060000|57
KNYC|1446522660000|55.9
KNYC|1446526260000|55.9
KNYC|1446529860000|55
KNYC|1446533460000|55
KNYC|1446537060000|53.1
KNYC|1446540660000|53.1
KNYC|1446544260000|52
KNYC|1446547860000|51.1
KNYC|1446551460000|50
KNYC|1446555060000|54
KNYC|1446558660000|59
KNYC|1446562260000|61
KNYC|1446565860000|64
KNYC|1446569460000|68
KNYC|1446573060000|71.1
KNYC|1446576660000|72
KNYC|1446580260000|72
KNYC|1446583860000|71.1
KNYC|1446587460000|69.1
KNYC|1446591060000|69.1
KNYC|1446594660000|68
KNYC|1446598260000|66
KNYC|1446601860000|66.9
KNYC|1446605460000|66
KNYC|1446609060000|64
KNYC|1446612660000|63
KNYC|1446616260000|61
KNYC|1446619860000|57
KNYC|1446623460000|57
KNYC|1446627060000|57.9
KNYC|1446630660000|57
KNYC|1446634260000|57.9
KNYC|1446637860000|55.9
KNYC|1446641460000|60.1
KNYC|1446645060000|63
KNYC|1446648660000|64
KNYC|1446652260000|66
KNYC|1446655860000|69.1
KNYC|1446659460000|70
KNYC|1446663060000|69.1
KNYC|1446666660000|68
KNYC|1446670260000|64.9
KNYC|1446673860000|63
KNYC|1446677460000|61
KNYC|1446681060000|61
KNYC|1446684660000|60.1
KNYC|1446688260000|60.1
KNYC|1446691860000|59
KNYC|1446695460000|59
KNYC|1446699060000|59
KNYC|1446702660000|57.9
KNYC|1446703920000|57
KNYC|1446706260000|57.9
KNYC|1446707340000|55.9
KNYC|1446708240000|57.9
KNYC|1446709860000|57
KNYC|1446713460000|57.9
KNYC|1446717060000|59
KNYC|1446717600000|60.1
KNYC|1446720420000|59
KNYC|1446720660000|59
KNYC|1446721620000|60.1
KNYC|1446723360000|60.1
KNYC|1446724260000|60.1
KNYC|1446727200000|62.1
KNYC|1446727860000|62.1
KNYC|1446731460000|64.9
KNYC|1446735060000|64.9
KNYC|1446735720000|64
KNYC|1446736560000|64.9
KNYC|1446738660000|66
KNYC|1446740400000|64.9
KNYC|1446741180000|64.9
KNYC|1446742260000|66
KNYC|1446744780000|68
KNYC|1446745860000|69.1
KNYC|1446749460000|71.1
KNYC|1446751920000|71.1
KNYC|1446753060000|70
KNYC|1446756660000|69.1
KNYC|1446758820000|66
KNYC|1446760260000|66
KNYC|1446760740000|66
KNYC|1446762480000|66
KNYC|1446763860000|66
KNYC|1446767460000|66.9
KNYC|1446768360000|66.9
KNYC|1446769440000|68
KNYC|1446771060000|68
KNYC|1446773280000|66.9
KNYC|1446774660000|68
KNYC|1446778260000|68
KNYC|1446781860000|68
KNYC|1446785460000|68
KNYC|1446789060000|68
KNYC|1446792660000|70
KNYC|1446796260000|68
KNYC|1446798900000|66.9
KNYC|1446799860000|66
